condition,method,specimen,chamfer_l1_mm,hd95_mm,fscore_1mm,normal_consistency,precision_1mm,coverage_1mm
clean:0,pfad,specimen07,0.8071946056980502,2.6761949437676513,0.8400039868421074,0.9015880573719265,0.7838554073508653,0.9106875291404227
clean:0,pfad,specimen08,1.1050600805239477,7.755037820836272,0.8070061809239651,0.8767501183003037,0.7343163989629011,0.8965872913924957
clean:0,pfad,specimen09,1.048421039159977,7.766914912517653,0.7710254836220846,0.8778324699577373,0.700814468496825,0.8569981450127507
clean:0,pfad,specimen10,1.4852291892350145,9.39439776288532,0.5461612861167938,0.8691988410573165,0.5266590117578288,0.5704965675615843
clean:0,pfad,specimen11,2.109654575703655,20.70479314464854,0.5361821983001623,0.8818951375187066,0.5004502660141973,0.5779853992717384
clean:0,pfad,specimen12,1.492526072036344,10.98072055853657,0.7065973900878953,0.88233351933345,0.6312793149469672,0.8088751230909003
clean:0,pfad,specimen13,2.4015093410859287,12.74954665332242,0.580671827102272,0.8386314578309954,0.5034777848664608,0.6867989372221248
clean:0,pfad,specimen14,1.1477133222199603,9.95227159674802,0.8202419079173641,0.8460090181382043,0.7505318986292013,0.9144180440400609
clean:0,set_transformer,specimen01,0.7378860966973874,2.6296426587485224,0.8520261273547899,0.8679759721612507,0.8173353518889753,0.8938836210077777
clean:0,set_transformer,specimen02,0.6487241443763366,1.9013883829896614,0.849084259385366,0.8956921216508836,0.7980986654725997,0.9081842497389817
clean:0,set_transformer,specimen03,1.0531795297124142,6.015417337339713,0.704438977031919,0.8555489368239612,0.6339600807514781,0.7979491875073741
clean:0,set_transformer,specimen04,2.405065950209836,11.536650419252425,0.7453506801644924,0.8587429412111773,0.6953277890845961,0.8232745031017483
clean:0,set_transformer,specimen05,1.6457451842817037,15.366573478682547,0.686601129389801,0.8911661568982369,0.6163287042099848,0.7793445459981011
clean:0,set_transformer,specimen06,1.3023526380968895,8.729040873335467,0.8182160100255905,0.8495211737486272,0.7351527765898737,0.92662489676465
clean:0,set_transformer,specimen07,0.8140975165373865,3.000947719687606,0.8404401215048592,0.9023857422789975,0.7850986773129837,0.9102434763127981
clean:0,set_transformer,specimen08,1.1410777186838,8.133650000346096,0.8048554078269744,0.8733009926806338,0.7331213897492509,0.8931502501842553
clean:0,set_transformer,specimen09,1.0396476576562088,7.542148367928607,0.7701080533109533,0.8783674415385319,0.6999702775032657,0.8560135310670569
clean:0,set_transformer,specimen10,1.518537051051105,9.608441127188003,0.5446089699029703,0.8696080007492263,0.5266267557758227,0.567489352416021
clean:0,set_transformer,specimen11,2.1180749302207533,20.800087783647378,0.5374682229529548,0.8834318709694912,0.502289030416736,0.5784936849349852
clean:0,set_transformer,specimen12,1.5512179149781156,12.039121062883138,0.7042034587942195,0.8811134633228281,0.6290521002690442,0.8063230087269444
clean:0,set_transformer,specimen13,2.340083479992781,12.427817372503403,0.5837665729101772,0.8376694973677924,0.5068770581265464,0.6892118759822411
clean:0,set_transformer,specimen14,1.1708999880013942,10.15498190311879,0.8164718408048915,0.8462620555024561,0.7472329705931617,0.9098401494787295
sweeps:0.75,raw,specimen01,1.0692692016529428,8.570496452701015,0.8367571765127919,0.8366093030462342,0.7697134686726956,0.9211768929928282
sweeps:0.75,raw,specimen02,1.32784538361847,14.188185116270228,0.812189921782974,0.8539372091689192,0.7299187453804857,0.9165388224349352
sweeps:0.75,raw,specimen03,1.7281957689281582,16.740684453149257,0.6790475418406482,0.8235503487388235,0.5824881416796376,0.8204053974859759
sweeps:0.75,raw,specimen04,3.1880250087667226,21.43912524483808,0.7087927023402881,0.825392868539248,0.6398858579041842,0.8206142729808023
sweeps:0.75,raw,specimen05,2.525832080377388,20.63869190157548,0.6575751022814725,0.8483254024730046,0.557238101331285,0.8071532781308979
sweeps:0.75,raw,specimen06,2.189947152843324,25.103054581322436,0.7675549773588406,0.8004734378492829,0.6543926574924255,0.9328616646106557
sweeps:0.75,raw,specimen07,1.6747558069957067,19.928234268039134,0.7936099886023871,0.8544994419742898,0.7007748611067931,0.922876652466872
