backend,specimen,anatomy,method,condition,level,draw,retention,virtual_target_rms_displacement_mm,registration_recall,rotation_error_deg,translation_error_mm,registration_only_seconds,fitness,error
,specimen09,fibula,all_refined,aligned,0,0,1.0,4.653177846951676,0.0,0.18771254308152532,4.660777788862454,0.13808796199737117,0.7836666666666666,
,specimen09,fibula,all_refined,5deg_5mm,1,0,1.0,4.65317784695176,0.0,0.1877125430776421,4.670540377772116,0.13753830501809716,0.7836666666666666,
,specimen09,fibula,all_refined,5deg_5mm,1,1,1.0,4.653177846951587,0.0,0.18771254309317503,4.650739114315915,0.13723958499031141,0.7836666666666666,
,specimen09,fibula,all_refined,5deg_5mm,1,2,1.0,4.653177846951691,0.0,0.18771254308152532,4.665830983476242,0.13994230999378487,0.7836666666666666,
,specimen09,fibula,all_refined,5deg_5mm,1,3,1.0,4.653177846951713,0.0,0.1877125430737589,4.647882271594427,0.13750619799247943,0.7836666666666666,
,specimen09,fibula,all_refined,5deg_5mm,1,4,1.0,4.653177846951628,0.0,0.18771254308152532,4.6559432834604575,0.1393643760238774,0.7836666666666666,
,specimen09,fibula,all_refined,10deg_10mm,2,0,1.0,4.6531778469516585,0.0,0.18771254306987567,4.670994581372922,0.13999623199924827,0.7836666666666666,
,specimen09,fibula,all_refined,10deg_10mm,2,1,1.0,4.653177846951684,0.0,0.18771254306599242,4.655474538051294,0.13994072799687274,0.7836666666666666,
,specimen09,fibula,all_refined,10deg_10mm,2,2,1.0,4.653177846951705,0.0,0.1877125430892918,4.672354681593995,0.13604307599598542,0.7836666666666666,
,specimen09,fibula,all_refined,10deg_10mm,2,3,1.0,4.653177846951706,0.0,0.18771254308152532,4.679873968517333,0.13825499601080082,0.7836666666666666,
,specimen09,fibula,all_refined,10deg_10mm,2,4,1.0,4.653177846951662,0.0,0.18771254308540858,4.666028182120853,0.137647677998757,0.7836666666666666,
,specimen09,fibula,all_refined,20deg_20mm,3,0,1.0,4.653177846951697,0.0,0.18771254306987567,4.641922055408077,0.13785787799861282,0.7836666666666666,
,specimen09,fibula,all_refined,20deg_20mm,3,1,1.0,4.653177846951721,0.0,0.1877125430737589,4.618119705278247,0.14072297999518923,0.7836666666666666,
,specimen09,fibula,all_refined,20deg_20mm,3,2,1.0,4.65317784695162,0.0,0.18771254306987567,4.706327401711792,0.13578884897287935,0.7836666666666666,
,specimen09,fibula,all_refined,20deg_20mm,3,3,1.0,4.653177846951648,0.0,0.1877125430621092,4.602799135244354,0.1396766419929918,0.7836666666666666,
,specimen09,fibula,all_refined,20deg_20mm,3,4,1.0,4.65317784695162,0.0,0.18771254308152532,4.658701510581122,0.13939900399418548,0.7836666666666666,
,specimen09,fibula,random_policy,aligned,0,0,0.9,4.561772713791226,0.0,0.14637158686456717,4.568404210520972,0.1458189729892183,0.779,
,specimen09,fibula,random_policy,5deg_5mm,1,0,0.9,4.56177271379119,0.0,0.14637158686456717,4.576505067996405,0.14520615700166672,0.779,
,specimen09,fibula,random_policy,5deg_5mm,1,1,0.9,4.561772713791259,0.0,0.14637158685958718,4.559645813815314,0.1482914369844366,0.779,
,specimen09,fibula,random_policy,5deg_5mm,1,2,0.9,4.561772713791265,0.0,0.14637158687452717,4.572558916732927,0.14836841900250874,0.779,
,specimen09,fibula,random_policy,5deg_5mm,1,3,0.9,4.561772713791175,0.0,0.14637158689444715,4.557271511516614,0.14584092001314275,0.779,
,specimen09,fibula,random_policy,5deg_5mm,1,4,0.9,4.561772713791274,0.0,0.14637158688448715,4.5646180518011965,0.1453884479997214,0.779,
,specimen09,fibula,random_policy,10deg_10mm,2,0,0.9,4.561772713791195,0.0,0.1463715868795072,4.577365097495777,0.14653952000662684,0.779,
,specimen09,fibula,random_policy,10deg_10mm,2,1,0.9,4.561772713791261,0.0,0.14637158686954718,4.563394569550766,0.14721405200543813,0.779,
,specimen09,fibula,random_policy,10deg_10mm,2,2,0.9,4.561772713791329,0.0,0.1463715868546072,4.578765782622623,0.14847601699875668,0.779,
,specimen09,fibula,random_policy,10deg_10mm,2,3,0.9,4.561772713791207,0.0,0.14637158686954718,4.584793788783947,0.14563961897511035,0.779,
,specimen09,fibula,random_policy,10deg_10mm,2,4,0.9,4.561772737728448,0.0,0.14637158699404712,4.5733823174129,0.14620479400036857,0.779,
,specimen09,fibula,random_policy,20deg_20mm,3,0,0.9,4.561772713791259,0.0,0.14637158685958718,4.5536504041130295,0.14659775997279212,0.779,
,specimen09,fibula,random_policy,20deg_20mm,3,1,0.9,4.5617727377284965,0.0,0.14637158698408712,4.532666066429803,0.146203336014878,0.779,
,specimen09,fibula,random_policy,20deg_20mm,3,2,0.9,4.56177271379122,0.0,0.14637158685958718,4.6074233482277345,0.1464253049925901,0.779,
,specimen09,fibula,random_policy,20deg_20mm,3,3,0.9,4.561772713791228,0.0,0.14637158686456717,4.51929666217755,0.1444515929906629,0.779,
,specimen09,fibula,random_policy,20deg_20mm,3,4,0.9,4.5617727137911395,0.0,0.14637158687452717,4.568021613631436,0.14677969698095694,0.779,
,specimen09,fibula,geometry_policy,aligned,0,0,1.0,4.653177846951676,0.0,0.18771254308152532,4.660777788862454,0.13808796199737117,0.7836666666666666,
,specimen09,fibula,geometry_policy,5deg_5mm,1,0,1.0,4.65317784695176,0.0,0.1877125430776421,4.670540377772116,0.13753830501809716,0.7836666666666666,
,specimen09,fibula,geometry_policy,5deg_5mm,1,1,1.0,4.653177846951587,0.0,0.18771254309317503,4.650739114315915,0.13723958499031141,0.7836666666666666,
,specimen09,fibula,geometry_policy,5deg_5mm,1,2,1.0,4.653177846951691,0.0,0.18771254308152532,4.665830983476242,0.13994230999378487,0.7836666666666666,
,specimen09,fibula,geometry_policy,5deg_5mm,1,3,1.0,4.653177846951713,0.0,0.1877125430737589,4.647882271594427,0.13750619799247943,0.7836666666666666,
,specimen09,fibula,geometry_policy,5deg_5mm,1,4,1.0,4.653177846951628,0.0,0.18771254308152532,4.6559432834604575,0.1393643760238774,0.7836666666666666,
,specimen09,fibula,geometry_policy,10deg_10mm,2,0,1.0,4.6531778469516585,0.0,0.18771254306987567,4.670994581372922,0.13999623199924827,0.7836666666666666,
,specimen09,fibula,geometry_policy,10deg_10mm,2,1,1.0,4.653177846951684,0.0,0.18771254306599242,4.655474538051294,0.13994072799687274,0.7836666666666666,
,specimen09,fibula,geometry_policy,10deg_10mm,2,2,1.0,4.653177846951705,0.0,0.1877125430892918,4.672354681593995,0.13604307599598542,0.7836666666666666,
,specimen09,fibula,geometry_policy,10deg_10mm,2,3,1.0,4.653177846951706,0.0,0.18771254308152532,4.679873968517333,0.13825499601080082,0.7836666666666666,
,specimen09,fibula,geometry_policy,10deg_10mm,2,4,1.0,4.653177846951662,0.0,0.18771254308540858,4.666028182120853,0.137647677998757,0.7836666666666666,
,specimen09,fibula,geometry_policy,20deg_20mm,3,0,1.0,4.653177846951697,0.0,0.18771254306987567,4.641922055408077,0.13785787799861282,0.7836666666666666,
,specimen09,fibula,geometry_policy,20deg_20mm,3,1,1.0,4.653177846951721,0.0,0.1877125430737589,4.618119705278247,0.14072297999518923,0.7836666666666666,
,specimen09,fibula,geometry_policy,20deg_20mm,3,2,1.0,4.65317784695162,0.0,0.18771254306987567,4.706327401711792,0.13578884897287935,0.7836666666666666,
,specimen09,fibula,geometry_policy,20deg_20mm,3,3,1.0,4.653177846951648,0.0,0.1877125430621092,4.602799135244354,0.1396766419929918,0.7836666666666666,
,specimen09,fibula,geometry_policy,20deg_20mm,3,4,1.0,4.65317784695162,0.0,0.18771254308152532,4.658701510581122,0.13939900399418548,0.7836666666666666,
,specimen09,fibula,pfad_policy,aligned,0,0,0.9,4.275924643424189,0.0,0.17581381050082182,4.280849609959774,0.1362115909869317,0.883,
,specimen09,fibula,pfad_policy,5deg_5mm,1,0,0.9,4.275924643424154,0.0,0.17581381051325995,4.28923999900556,0.11746180901536718,0.883,
,specimen09,fibula,pfad_policy,5deg_5mm,1,1,0.9,4.275924643424162,0.0,0.175813810521552,4.270736704722518,0.13467957699322142,0.883,
,specimen09,fibula,pfad_policy,5deg_5mm,1,2,0.9,4.2759246434242035,0.0,0.1758138105091139,4.285036593363374,0.13618494701222517,0.883,
,specimen09,fibula,pfad_policy,5deg_5mm,1,3,0.9,4.27592464342421,0.0,0.1758138105091139,4.268287651088798,0.1168153379985597,0.883,
,specimen09,fibula,pfad_policy,5deg_5mm,1,4,0.9,4.275924643424121,0.0,0.1758138105091139,4.277455665187199,0.11794160600402392,0.883,
,specimen09,fibula,pfad_policy,10deg_10mm,2,0,0.9,4.275924643424262,0.0,0.1758138104966758,4.2915197459917795,0.11812095102504827,0.883,
,specimen09,fibula,pfad_policy,10deg_10mm,2,1,0.9,4.2759246434240366,0.0,0.17581381051740597,4.2742413173491185,0.13357613698462956,0.883,
,specimen09,fibula,pfad_policy,10deg_10mm,2,2,0.9,4.27592464342495,0.0,0.17581381050496786,4.293307480869022,0.11600594900664873,0.883,
,specimen09,fibula,pfad_policy,10deg_10mm,2,3,0.9,4.275924643424227,0.0,0.17581381050082182,4.299329269576965,0.11971565301064402,0.883,
,specimen09,fibula,pfad_policy,10deg_10mm,2,4,0.9,4.275924643424183,0.0,0.17581381050496786,4.287688288461331,0.11585348000517115,0.883,
,specimen09,fibula,pfad_policy,20deg_20mm,3,0,0.9,4.2759246434241795,0.0,0.1758138104842377,4.267520843993435,0.13603294498170726,0.883,
,specimen09,fibula,pfad_policy,20deg_20mm,3,1,0.9,4.275924643424169,0.0,0.1758138104966758,4.243455988415833,0.13602332401205786,0.883,
,specimen09,fibula,pfad_policy,20deg_20mm,3,2,0.9,4.275924643424134,0.0,0.17581381050496786,4.324721927700954,0.12020160901010968,0.883,
,specimen09,fibula,pfad_policy,20deg_20mm,3,3,0.9,4.2759246434242195,0.0,0.1758138104966758,4.227714049768639,0.1194145799963735,0.883,
,specimen09,fibula,pfad_policy,20deg_20mm,3,4,0.9,4.275924643424183,0.0,0.1758138105091139,4.283491330717933,0.1340912820014637,0.883,
,specimen10,foot,raw,aligned,0,0,,1.8224588122956464,1.0,1.5465801310322083,1.8717610152134767,0.0750971139932517,0.9316666666666666,
,specimen10,foot,raw,5deg_5mm,1,0,,1.8224588122956271,1.0,1.5465801310326799,1.935840316320499,0.07438413900672458,0.9316666666666666,
,specimen10,foot,raw,5deg_5mm,1,1,,1.8224588122956455,1.0,1.5465801310312657,1.859000478192467,0.0960044150124304,0.9316666666666666,
,specimen10,foot,raw,5deg_5mm,1,2,,1.8224588122956513,1.0,1.5465801310303229,1.8143846353881155,0.09343615800025873,0.9316666666666666,
,specimen10,foot,raw,5deg_5mm,1,3,,1.8224588122956316,1.0,1.546580131033151,1.873680963436674,0.07530574398697354,0.9316666666666666,
,specimen10,foot,raw,5deg_5mm,1,4,,1.822458812295661,1.0,1.5465801310326799,1.9230399060244676,0.09579536397359334,0.9316666666666666,
,specimen10,foot,raw,10deg_10mm,2,0,,1.8224588122956442,1.0,1.5465801310322083,1.80065960452652,0.07649385600234382,0.9316666666666666,
,specimen10,foot,raw,10deg_10mm,2,1,,1.8224588122956442,1.0,1.5465801310312657,2.0082008454582474,0.07416058998205699,0.9316666666666666,
,specimen10,foot,raw,10deg_10mm,2,2,,1.8224588122956036,1.0,1.5465801310312657,2.017144588989449,0.09614613599842414,0.9316666666666666,
,specimen10,foot,raw,10deg_10mm,2,3,,1.8224588122956713,1.0,1.5465801310326799,1.8292465659219983,0.09500639501493424,0.9316666666666666,
,specimen10,foot,raw,10deg_10mm,2,4,,1.8224588122956733,1.0,1.5465801310322083,1.6249526553462093,0.09443630301393569,0.9316666666666666,
,specimen10,foot,raw,20deg_20mm,3,0,,1.8224588122956131,1.0,1.5465801310303229,2.2267334000317387,0.09094288799678907,0.9316666666666666,
,specimen10,foot,raw,20deg_20mm,3,1,,1.8224588122956915,1.0,1.546580131031737,2.226251262429985,0.09791915799723938,0.9316666666666666,
,specimen10,foot,raw,20deg_20mm,3,2,,1.8224588122955994,1.0,1.5465801310298515,2.322872922512365,0.10414731298806146,0.9316666666666666,
,specimen10,foot,raw,20deg_20mm,3,3,,1.8224588122956422,1.0,1.5465801310322083,2.360749607244171,0.10386759400716983,0.9316666666666666,
,specimen10,foot,raw,20deg_20mm,3,4,,1.822458812295618,1.0,1.5465801310312657,1.657231103617833,0.07757512299576774,0.9316666666666666,
,specimen10,foot,all_refined,aligned,0,0,1.0,1.9420892002514314,1.0,1.6285786467651193,1.7572912231399185,0.07635654299519956,0.937,
,specimen10,foot,all_refined,5deg_5mm,1,0,1.0,1.9420892002514032,1.0,1.6285786467660144,1.8303516071151353,0.07413046801229939,0.937,
,specimen10,foot,all_refined,5deg_5mm,1,1,1.0,1.9420892002514332,1.0,1.6285786467655667,1.744012482060397,0.07292430501547642,0.937,
,specimen10,foot,all_refined,5deg_5mm,1,2,1.0,1.9420892002513936,1.0,1.6285786467642238,1.6904651535483992,0.07235439200303517,0.937,
,specimen10,foot,all_refined,5deg_5mm,1,3,1.0,1.9420892002514403,1.0,1.628578646767805,1.7638154445189664,0.0713138919963967,0.937,
,specimen10,foot,all_refined,5deg_5mm,1,4,1.0,1.9420892002514094,1.0,1.628578646766462,1.8038569647118436,0.07155412799329497,0.937,
,specimen10,foot,all_refined,10deg_10mm,2,0,1.0,1.942089200251417,1.0,1.6285786467655667,1.6698890892684295,0.05513809499097988,0.937,
,specimen10,foot,all_refined,10deg_10mm,2,1,1.0,1.9420892002513956,1.0,1.6285786467646715,1.9170069373220855,0.07328843299183063,0.937,
,specimen10,foot,all_refined,10deg_10mm,2,2,1.0,1.9420892002514205,1.0,1.628578646767805,1.9208335564256833,0.07388790900586173,0.937,
,specimen10,foot,all_refined,10deg_10mm,2,3,1.0,1.942089200251409,1.0,1.6285786467642238,1.721346732685176,0.0546130359871313,0.937,
,specimen10,foot,all_refined,10deg_10mm,2,4,1.0,1.94208920025142,1.0,1.628578646769148,1.5039104746959469,0.07343036099337041,0.937,
,specimen10,foot,all_refined,20deg_20mm,3,0,1.0,1.9420892002513994,1.0,1.6285786467651193,2.158583904566987,0.07806326699210331,0.937,
,specimen10,foot,all_refined,20deg_20mm,3,1,1.0,1.9420892002514232,1.0,1.6285786467642238,2.100484899313287,0.07766032201470807,0.937,
,specimen10,foot,all_refined,20deg_20mm,3,2,1.0,1.9420892002514336,1.0,1.6285786467651193,2.223578966632877,0.08112877502571791,0.937,
,specimen10,foot,all_refined,20deg_20mm,3,3,1.0,1.9420892002514,1.0,1.6285786467637762,2.2786908025761616,0.08033772101043724,0.937,
,specimen10,foot,all_refined,20deg_20mm,3,4,1.0,1.942089200251423,1.0,1.6285786467660144,1.510683031162427,0.07276355900103226,0.937,
,specimen10,foot,random_policy,aligned,0,0,0.9,1.9446227624727932,1.0,1.641792298421787,1.8021057475994662,0.07894641699385829,0.9355,
,specimen10,foot,random_policy,5deg_5mm,1,0,0.9,1.9446227624728043,1.0,1.6417922984213429,1.875444086678403,0.07547200602130033,0.9355,
,specimen10,foot,random_policy,5deg_5mm,1,1,0.9,1.94462276247275,1.0,1.641792298421787,1.7895232611186673,0.07351425298838876,0.9355,
,specimen10,foot,random_policy,5deg_5mm,1,2,0.9,1.944622762472753,1.0,1.6417922984208988,1.7347219055273404,0.07519961197976954,0.9355,
,specimen10,foot,random_policy,5deg_5mm,1,3,0.9,1.9446227624727812,1.0,1.641792298421787,1.807891992468404,0.07478829799219966,0.9355,
,specimen10,foot,random_policy,5deg_5mm,1,4,0.9,1.9446227624727703,1.0,1.641792298421787,1.8491330281277456,0.0733884529909119,0.9355,
,specimen10,foot,random_policy,10deg_10mm,2,0,0.9,1.9446227624727743,1.0,1.6417922984235631,1.7139311472124574,0.07746718300040811,0.9355,
,specimen10,foot,random_policy,10deg_10mm,2,1,0.9,1.9446227624727854,1.0,1.6417922984204547,1.96421844139199,0.07704350998392329,0.9355,
,specimen10,foot,random_policy,10deg_10mm,2,2,0.9,1.94462276247277,1.0,1.6417922984208988,1.9689045505880052,0.07619458198314533,0.9355,
,specimen10,foot,random_policy,10deg_10mm,2,3,0.9,1.9446227624727905,1.0,1.641792298421787,1.7677709532474533,0.07687504799105227,0.9355,
,specimen10,foot,random_policy,10deg_10mm,2,4,0.9,1.9446227624727819,1.0,1.6417922984213429,1.5457893024626261,0.0759218220191542,0.9355,
,specimen10,foot,random_policy,20deg_20mm,3,0,0.9,1.9446227624727614,1.0,1.6417922984200106,2.208554063231207,0.09216540501802228,0.9355,
,specimen10,foot,random_policy,20deg_20mm,3,1,0.9,1.9446227624727888,1.0,1.6417922984213429,2.1471441224742662,0.08369780000066385,0.9355,
,specimen10,foot,random_policy,20deg_20mm,3,2,0.9,1.9446227624727606,1.0,1.6417922984200106,2.273252143640165,0.09719583400874399,0.9355,
,specimen10,foot,random_policy,20deg_20mm,3,3,0.9,1.9446227624727481,1.0,1.6417922984195668,2.3271951969569167,0.09856981399934739,0.9355,
,specimen10,foot,random_policy,20deg_20mm,3,4,0.9,1.9446227624727954,1.0,1.6417922984213429,1.5492157005951441,0.07774733097176068,0.9355,
,specimen10,foot,geometry_policy,aligned,0,0,1.0,1.9420892002514314,1.0,1.6285786467651193,1.7572912231399185,0.07635654299519956,0.937,
,specimen10,foot,geometry_policy,5deg_5mm,1,0,1.0,1.9420892002514032,1.0,1.6285786467660144,1.8303516071151353,0.07413046801229939,0.937,
,specimen10,foot,geometry_policy,5deg_5mm,1,1,1.0,1.9420892002514332,1.0,1.6285786467655667,1.744012482060397,0.07292430501547642,0.937,
,specimen10,foot,geometry_policy,5deg_5mm,1,2,1.0,1.9420892002513936,1.0,1.6285786467642238,1.6904651535483992,0.07235439200303517,0.937,
,specimen10,foot,geometry_policy,5deg_5mm,1,3,1.0,1.9420892002514403,1.0,1.628578646767805,1.7638154445189664,0.0713138919963967,0.937,
,specimen10,foot,geometry_policy,5deg_5mm,1,4,1.0,1.9420892002514094,1.0,1.628578646766462,1.8038569647118436,0.07155412799329497,0.937,
,specimen10,foot,geometry_policy,10deg_10mm,2,0,1.0,1.942089200251417,1.0,1.6285786467655667,1.6698890892684295,0.05513809499097988,0.937,
,specimen10,foot,geometry_policy,10deg_10mm,2,1,1.0,1.9420892002513956,1.0,1.6285786467646715,1.9170069373220855,0.07328843299183063,0.937,
,specimen10,foot,geometry_policy,10deg_10mm,2,2,1.0,1.9420892002514205,1.0,1.628578646767805,1.9208335564256833,0.07388790900586173,0.937,
,specimen10,foot,geometry_policy,10deg_10mm,2,3,1.0,1.942089200251409,1.0,1.6285786467642238,1.721346732685176,0.0546130359871313,0.937,
,specimen10,foot,geometry_policy,10deg_10mm,2,4,1.0,1.94208920025142,1.0,1.628578646769148,1.5039104746959469,0.07343036099337041,0.937,
,specimen10,foot,geometry_policy,20deg_20mm,3,0,1.0,1.9420892002513994,1.0,1.6285786467651193,2.158583904566987,0.07806326699210331,0.937,
,specimen10,foot,geometry_policy,20deg_20mm,3,1,1.0,1.9420892002514232,1.0,1.6285786467642238,2.100484899313287,0.07766032201470807,0.937,
,specimen10,foot,geometry_policy,20deg_20mm,3,2,1.0,1.9420892002514336,1.0,1.6285786467651193,2.223578966632877,0.08112877502571791,0.937,
,specimen10,foot,geometry_policy,20deg_20mm,3,3,1.0,1.9420892002514,1.0,1.6285786467637762,2.2786908025761616,0.08033772101043724,0.937,
,specimen10,foot,geometry_policy,20deg_20mm,3,4,1.0,1.942089200251423,1.0,1.6285786467660144,1.510683031162427,0.07276355900103226,0.937,
,specimen10,foot,pfad_policy,aligned,0,0,0.9,2.005999447119576,1.0,1.6433992382236655,1.7975135097146064,0.08277628500945866,0.9903333333333333,
,specimen10,foot,pfad_policy,5deg_5mm,1,0,0.9,2.005999447119572,1.0,1.6433992382258835,1.8625364964079496,0.08305314197787084,0.9903333333333333,
,specimen10,foot,pfad_policy,5deg_5mm,1,1,0.9,2.0059994471195775,1.0,1.643399238224109,1.787073595844706,0.08609660499496385,0.9903333333333333,
,specimen10,foot,pfad_policy,5deg_5mm,1,2,0.9,2.005999447119628,1.0,1.6433992382285452,1.7407569527368962,0.08367324201390147,0.9903333333333333,
,specimen10,foot,pfad_policy,5deg_5mm,1,3,0.9,2.0059994471196094,1.0,1.6433992382272145,1.7974060250551764,0.08762517001014203,0.9903333333333333,
,specimen10,foot,pfad_policy,5deg_5mm,1,4,0.9,2.0059994471196587,1.0,1.6433992382258835,1.8545998812544928,0.08479943699785508,0.9903333333333333,
,specimen10,foot,pfad_policy,10deg_10mm,2,0,0.9,2.005999447119611,1.0,1.6433992382249965,1.7315858913182411,0.08430782100185752,0.9903333333333333,
,specimen10,foot,pfad_policy,10deg_10mm,2,1,0.9,2.0059994471195894,1.0,1.6433992382249965,1.9368705803103623,0.08210078600677662,0.9903333333333333,
,specimen10,foot,pfad_policy,10deg_10mm,2,2,0.9,2.005999447119587,1.0,1.643399238226327,1.9502256924698793,0.06858467098209076,0.9903333333333333,
,specimen10,foot,pfad_policy,10deg_10mm,2,3,0.9,2.005999447119621,1.0,1.6433992382272145,1.756702359483928,0.08378484798595309,0.9903333333333333,
,specimen10,foot,pfad_policy,10deg_10mm,2,4,0.9,2.0059994471195832,1.0,1.6433992382254399,1.5375359275314056,0.08481144200777635,0.9903333333333333,
,specimen10,foot,pfad_policy,20deg_20mm,3,0,0.9,2.0059994471195766,1.0,1.643399238221891,2.163988523896032,0.0879667779954616,0.9903333333333333,
